meter_id,building_name,reading_date,raw_reading,normalized_kwh,usage_kwh
T.0017__FL01__MDB,ท.0017 อาคาร ศูนย์พัฒนางานเชื่อมและทดสอบฝีมือช่างเชื่อมสากล,2026-01-23,322432.0,322432.0,944.0
T.0017__FL01__MDB,ท.0017 อาคาร ศูนย์พัฒนางานเชื่อมและทดสอบฝีมือช่างเชื่อมสากล,2026-01-30,323480.0,323480.0,1048.0
T.0017__FL01__MDB,ท.0017 อาคาร ศูนย์พัฒนางานเชื่อมและทดสอบฝีมือช่างเชื่อมสากล,2026-02-06,324586.0,324586.0,1106.0
T.0017__FL01__MDB,ท.0017 อาคาร ศูนย์พัฒนางานเชื่อมและทดสอบฝีมือช่างเชื่อมสากล,2026-02-13,325489.0,325489.0,903.0
T.0017__FL01__MDB,ท.0017 อาคาร ศูนย์พัฒนางานเชื่อมและทดสอบฝีมือช่างเชื่อมสากล,2026-02-20,326886.0,326886.0,1397.0
T.0017__FL01__MDB,ท.0017 อาคาร ศูนย์พัฒนางานเชื่อมและทดสอบฝีมือช่างเชื่อมสากล,2026-02-27,327905.0,327905.0,1019.0
T.0017__FL01__MDB,ท.0017 อาคาร ศูนย์พัฒนางานเชื่อมและทดสอบฝีมือช่างเชื่อมสากล,2026-03-06,328795.0,328795.0,890.0
T.0017__FL01__MDB,ท.0017 อาคาร ศูนย์พัฒนางานเชื่อมและทดสอบฝีมือช่างเชื่อมสากล,2026-03-13,329775.0,329775.0,980.0
T.0017__FL01__MDB,ท.0017 อาคาร ศูนย์พัฒนางานเชื่อมและทดสอบฝีมือช่างเชื่อมสากล,2026-03-20,330663.0,330663.0,888.0
T.0017__FL01__MDB,ท.0017 อาคาร ศูนย์พัฒนางานเชื่อมและทดสอบฝีมือช่างเชื่อมสากล,2026-03-27,331683.0,331683.0,1020.0
T.0017__FL01__MDB,ท.0017 อาคาร ศูนย์พัฒนางานเชื่อมและทดสอบฝีมือช่างเชื่อมสากล,2026-04-03,332703.88,332703.88,1020.88
T.0017__FL01__MDB,ท.0017 อาคาร ศูนย์พัฒนางานเชื่อมและทดสอบฝีมือช่างเชื่อมสากล,2026-04-10,333486.0,333486.0,782.12
T.0017__FL01__MDB,ท.0017 อาคาร ศูนย์พัฒนางานเชื่อมและทดสอบฝีมือช่างเชื่อมสากล,2026-04-17,333818.0,333818.0,332.0
T.0017__FL01__MDB,ท.0017 อาคาร ศูนย์พัฒนางานเชื่อมและทดสอบฝีมือช่างเชื่อมสากล,2026-04-24,334814.0,334814.0,996.0
T.0017__FL01__MDB,ท.0017 อาคาร ศูนย์พัฒนางานเชื่อมและทดสอบฝีมือช่างเชื่อมสากล,2026-05-01,336229.0,336229.0,1415.0
T.0017__FL01__MDB,ท.0017 อาคาร ศูนย์พัฒนางานเชื่อมและทดสอบฝีมือช่างเชื่อมสากล,2026-05-08,336991.0,336991.0,762.0
T.0017__FL01__MDB,ท.0017 อาคาร ศูนย์พัฒนางานเชื่อมและทดสอบฝีมือช่างเชื่อมสากล,2026-05-15,337647.0,337647.0,656.0
T.0017__FL01__MDB,ท.0017 อาคาร ศูนย์พัฒนางานเชื่อมและทดสอบฝีมือช่างเชื่อมสากล,2026-05-22,338809.22,338809.22,1162.22
T.0018__FL01__MDB,ท.0018 อาคารศูนย์มาตรวิทยาและสอบเทียบเครื่องมือวัด,2026-01-02,163344.0,163344.0,0
T.0018__FL01__MDB,ท.0018 อาคารศูนย์มาตรวิทยาและสอบเทียบเครื่องมือวัด,2026-01-09,176663.0,176663.0,13319.0
T.0018__FL01__MDB,ท.0018 อาคารศูนย์มาตรวิทยาและสอบเทียบเครื่องมือวัด,2026-01-16,183469.0,183469.0,6806.0
T.0018__FL01__MDB,ท.0018 อาคารศูนย์มาตรวิทยาและสอบเทียบเครื่องมือวัด,2026-01-23,191149.0,191149.0,7680.0
T.0018__FL01__MDB,ท.0018 อาคารศูนย์มาตรวิทยาและสอบเทียบเครื่องมือวัด,2026-01-30,195528.0,195528.0,4379.0
T.0018__FL01__MDB,ท.0018 อาคารศูนย์มาตรวิทยาและสอบเทียบเครื่องมือวัด,2026-02-06,202667.0,202667.0,7139.0
T.0018__FL01__MDB,ท.0018 อาคารศูนย์มาตรวิทยาและสอบเทียบเครื่องมือวัด,2026-02-13,209828.0,209828.0,7161.0
T.0018__FL01__MDB,ท.0018 อาคารศูนย์มาตรวิทยาและสอบเทียบเครื่องมือวัด,2026-02-20,217300.0,217300.0,7472.0
T.0018__FL01__MDB,ท.0018 อาคารศูนย์มาตรวิทยาและสอบเทียบเครื่องมือวัด,2026-02-27,224485.0,224485.0,7185.0
T.0018__FL01__MDB,ท.0018 อาคารศูนย์มาตรวิทยาและสอบเทียบเครื่องมือวัด,2026-03-06,230996.0,230996.0,6511.0
T.0018__FL01__MDB,ท.0018 อาคารศูนย์มาตรวิทยาและสอบเทียบเครื่องมือวัด,2026-03-13,237072.0,237072.0,6076.0
T.0018__FL01__MDB,ท.0018 อาคารศูนย์มาตรวิทยาและสอบเทียบเครื่องมือวัด,2026-03-20,242887.0,242887.0,5815.0
T.0018__FL01__MDB,ท.0018 อาคารศูนย์มาตรวิทยาและสอบเทียบเครื่องมือวัด,2026-03-27,249491.0,249491.0,6604.0
T.0018__FL01__MDB,ท.0018 อาคารศูนย์มาตรวิทยาและสอบเทียบเครื่องมือวัด,2026-04-03,256293.37,256293.37,6802.37
T.0018__FL01__MDB,ท.0018 อาคารศูนย์มาตรวิทยาและสอบเทียบเครื่องมือวัด,2026-04-10,262540.0,262540.0,6246.63
T.0018__FL01__MDB,ท.0018 อาคารศูนย์มาตรวิทยาและสอบเทียบเครื่องมือวัด,2026-04-17,268590.0,268590.0,6050.0
T.0018__FL01__MDB,ท.0018 อาคารศูนย์มาตรวิทยาและสอบเทียบเครื่องมือวัด,2026-04-24,275715.0,275715.0,7125.0
T.0018__FL01__MDB,ท.0018 อาคารศูนย์มาตรวิทยาและสอบเทียบเครื่องมือวัด,2026-05-01,285365.0,285365.0,9650.0
T.0018__FL01__MDB,ท.0018 อาคารศูนย์มาตรวิทยาและสอบเทียบเครื่องมือวัด,2026-05-08,286598.0,286598.0,1233.0
T.0018__FL01__MDB,ท.0018 อาคารศูนย์มาตรวิทยาและสอบเทียบเครื่องมือวัด,2026-05-15,292180.0,292180.0,5582.0
T.0018__FL01__MDB,ท.0018 อาคารศูนย์มาตรวิทยาและสอบเทียบเครื่องมือวัด,2026-05-22,298857.52,298857.52,6677.52
D.0019__FL01__MDB,ต.0019 อาคารนันทนาการพร้อมอาคารจอดรถ,2026-01-02,99386.0,99386.0,0
D.0019__FL01__MDB,ต.0019 อาคารนันทนาการพร้อมอาคารจอดรถ,2026-01-09,104735.0,104735.0,5349.0
D.0019__FL01__MDB,ต.0019 อาคารนันทนาการพร้อมอาคารจอดรถ,2026-01-16,107615.0,107615.0,2880.0
D.0019__FL01__MDB,ต.0019 อาคารนันทนาการพร้อมอาคารจอดรถ,2026-01-23,111845.0,111845.0,4230.0
D.0019__FL01__MDB,ต.0019 อาคารนันทนาการพร้อมอาคารจอดรถ,2026-01-30,115304.0,115304.0,3459.0
D.0019__FL01__MDB,ต.0019 อาคารนันทนาการพร้อมอาคารจอดรถ,2026-02-06,119270.0,119270.0,3966.0
D.0019__FL01__MDB,ต.0019 อาคารนันทนาการพร้อมอาคารจอดรถ,2026-02-13,123815.0,123815.0,4545.0
D.0019__FL01__MDB,ต.0019 อาคารนันทนาการพร้อมอาคารจอดรถ,2026-02-20,128792.0,128792.0,4977.0
D.0019__FL01__MDB,ต.0019 อาคารนันทนาการพร้อมอาคารจอดรถ,2026-02-27,134973.0,134973.0,6181.0
D.0019__FL01__MDB,ต.0019 อาคารนันทนาการพร้อมอาคารจอดรถ,2026-03-06,140087.0,140087.0,5114.0
D.0019__FL01__MDB,ต.0019 อาคารนันทนาการพร้อมอาคารจอดรถ,2026-03-13,145509.0,145509.0,5422.0
D.0019__FL01__MDB,ต.0019 อาคารนันทนาการพร้อมอาคารจอดรถ,2026-03-20,151061.0,151061.0,5552.0
D.0019__FL01__MDB,ต.0019 อาคารนันทนาการพร้อมอาคารจอดรถ,2026-03-27,156247.0,156247.0,5186.0
D.0019__FL01__MDB,ต.0019 อาคารนันทนาการพร้อมอาคารจอดรถ,2026-04-03,161971.18,161971.18,5724.18
D.0019__FL01__MDB,ต.0019 อาคารนันทนาการพร้อมอาคารจอดรถ,2026-04-10,167160.0,167160.0,5188.82
D.0019__FL01__MDB,ต.0019 อาคารนันทนาการพร้อมอาคารจอดรถ,2026-04-17,170352.0,170352.0,3192.0
D.0019__FL01__MDB,ต.0019 อาคารนันทนาการพร้อมอาคารจอดรถ,2026-04-24,178871.0,178871.0,8519.0
D.0019__FL01__MDB,ต.0019 อาคารนันทนาการพร้อมอาคารจอดรถ,2026-05-01,187382.0,187382.0,8511.0
D.0019__FL01__MDB,ต.0019 อาคารนันทนาการพร้อมอาคารจอดรถ,2026-05-08,190034.0,190034.0,2652.0
D.0019__FL01__MDB,ต.0019 อาคารนันทนาการพร้อมอาคารจอดรถ,2026-05-15,194851.0,194851.0,4817.0
D.0019__FL01__MDB,ต.0019 อาคารนันทนาการพร้อมอาคารจอดรถ,2026-05-22,200848.03,200848.03,5997.03
D.0019__FL01__ร้านค้า_1,ต.0019 ร้านอาหาร 4 (ครัวเทคแคร์),2026-01-02,6092.0,6092.0,0
D.0019__FL01__ร้านค้า_1,ต.0019 ร้านอาหาร 4 (ครัวเทคแคร์),2026-01-09,6191.0,6191.0,99.0
D.0019__FL01__ร้านค้า_1,ต.0019 ร้านอาหาร 4 (ครัวเทคแคร์),2026-01-16,6260.0,6260.0,69.0
D.0019__FL01__ร้านค้า_1,ต.0019 ร้านอาหาร 4 (ครัวเทคแคร์),2026-01-23,6331.0,6331.0,71.0
D.0019__FL01__ร้านค้า_1,ต.0019 ร้านอาหาร 4 (ครัวเทคแคร์),2026-01-30,6400.0,6400.0,69.0
D.0019__FL01__ร้านค้า_1,ต.0019 ร้านอาหาร 4 (ครัวเทคแคร์),2026-02-06,6474.0,6474.0,74.0
D.0019__FL01__ร้านค้า_1,ต.0019 ร้านอาหาร 4 (ครัวเทคแคร์),2026-02-13,6538.0,6538.0,64.0
D.0019__FL01__ร้านค้า_1,ต.0019 ร้านอาหาร 4 (ครัวเทคแคร์),2026-02-20,6603.0,6603.0,65.0
D.0019__FL01__ร้านค้า_1,ต.0019 ร้านอาหาร 4 (ครัวเทคแคร์),2026-02-27,6674.0,6674.0,71.0
D.0019__FL01__ร้านค้า_1,ต.0019 ร้านอาหาร 4 (ครัวเทคแคร์),2026-03-06,6738.0,6738.0,64.0
D.0019__FL01__ร้านค้า_1,ต.0019 ร้านอาหาร 4 (ครัวเทคแคร์),2026-03-13,6815.0,6815.0,77.0
D.0019__FL01__ร้านค้า_1,ต.0019 ร้านอาหาร 4 (ครัวเทคแคร์),2026-03-20,6889.0,6889.0,74.0
D.0019__FL01__ร้านค้า_1,ต.0019 ร้านอาหาร 4 (ครัวเทคแคร์),2026-03-27,6958.0,6958.0,69.0
D.0019__FL01__ร้านค้า_1,ต.0019 ร้านอาหาร 4 (ครัวเทคแคร์),2026-04-03,7029.0,7029.0,71.0
D.0019__FL01__ร้านค้า_1,ต.0019 ร้านอาหาร 4 (ครัวเทคแคร์),2026-04-10,7082.0,7082.0,53.0
D.0019__FL01__ร้านค้า_1,ต.0019 ร้านอาหาร 4 (ครัวเทคแคร์),2026-04-17,7122.0,7122.0,40.0
D.0019__FL01__ร้านค้า_1,ต.0019 ร้านอาหาร 4 (ครัวเทคแคร์),2026-04-24,7211.0,7211.0,89.0
D.0019__FL01__ร้านค้า_1,ต.0019 ร้านอาหาร 4 (ครัวเทคแคร์),2026-05-01,7308.0,7308.0,97.0
D.0019__FL01__ร้านค้า_1,ต.0019 ร้านอาหาร 4 (ครัวเทคแคร์),2026-05-08,7349.0,7349.0,41.0
D.0019__FL01__ร้านค้า_1,ต.0019 ร้านอาหาร 4 (ครัวเทคแคร์),2026-05-15,7414.0,7414.0,65.0
D.0019__FL01__ร้านค้า_1,ต.0019 ร้านอาหาร 4 (ครัวเทคแคร์),2026-05-22,7487.0,7487.0,73.0
D.0019__FL01__ร้านค้า_2,ต.0019 ร้านอาหาร 5 (ตี๋ใหญ่ข้าวมันไก่),2026-01-02,5760.0,5760.0,0
D.0019__FL01__ร้านค้า_2,ต.0019 ร้านอาหาร 5 (ตี๋ใหญ่ข้าวมันไก่),2026-01-09,5760.0,5760.0,0
D.0019__FL01__ร้านค้า_2,ต.0019 ร้านอาหาร 5 (ตี๋ใหญ่ข้าวมันไก่),2026-01-16,5760.0,5760.0,0
D.0019__FL01__ร้านค้า_2,ต.0019 ร้านอาหาร 5 (ตี๋ใหญ่ข้าวมันไก่),2026-01-23,5760.0,5760.0,0
D.0019__FL01__ร้านค้า_2,ต.0019 ร้านอาหาร 5 (ตี๋ใหญ่ข้าวมันไก่),2026-01-30,5760.0,5760.0,0
D.0019__FL01__ร้านค้า_2,ต.0019 ร้านอาหาร 5 (ตี๋ใหญ่ข้าวมันไก่),2026-02-06,5760.0,5760.0,0
D.0019__FL01__ร้านค้า_2,ต.0019 ร้านอาหาร 5 (ตี๋ใหญ่ข้าวมันไก่),2026-02-13,5760.0,5760.0,0
D.0019__FL01__ร้านค้า_2,ต.0019 ร้านอาหาร 5 (ตี๋ใหญ่ข้าวมันไก่),2026-02-20,5760.0,5760.0,0
D.0019__FL01__ร้านค้า_2,ต.0019 ร้านอาหาร 5 (ตี๋ใหญ่ข้าวมันไก่),2026-02-27,5760.0,5760.0,0
D.0019__FL01__ร้านค้า_2,ต.0019 ร้านอาหาร 5 (ตี๋ใหญ่ข้าวมันไก่),2026-03-06,,5760.0,0
D.0019__FL01__ร้านค้า_2,ต.0019 ร้านอาหาร 5 (ตี๋ใหญ่ข้าวมันไก่),2026-03-13,5760.0,5760.0,0
D.0019__FL01__ร้านค้า_2,ต.0019 ร้านอาหาร 5 (ตี๋ใหญ่ข้าวมันไก่),2026-03-20,5760.0,5760.0,0
D.0019__FL01__ร้านค้า_2,ต.0019 ร้านอาหาร 5 (ตี๋ใหญ่ข้าวมันไก่),2026-03-27,5760.0,5760.0,0
D.0019__FL01__ร้านค้า_2,ต.0019 ร้านอาหาร 5 (ตี๋ใหญ่ข้าวมันไก่),2026-04-03,,5760.0,0
D.0019__FL01__ร้านค้า_2,ต.0019 ร้านอาหาร 5 (ตี๋ใหญ่ข้าวมันไก่),2026-04-10,5760.0,5760.0,0
D.0019__FL01__ร้านค้า_2,ต.0019 ร้านอาหาร 5 (ตี๋ใหญ่ข้าวมันไก่),2026-04-17,5760.0,5760.0,0
D.0019__FL01__ร้านค้า_2,ต.0019 ร้านอาหาร 5 (ตี๋ใหญ่ข้าวมันไก่),2026-04-24,5760.0,5760.0,0
D.0019__FL01__ร้านค้า_2,ต.0019 ร้านอาหาร 5 (ตี๋ใหญ่ข้าวมันไก่),2026-05-01,5760.0,5760.0,0
D.0019__FL01__ร้านค้า_2,ต.0019 ร้านอาหาร 5 (ตี๋ใหญ่ข้าวมันไก่),2026-05-08,5760.0,5760.0,0
D.0019__FL01__ร้านค้า_2,ต.0019 ร้านอาหาร 5 (ตี๋ใหญ่ข้าวมันไก่),2026-05-15,,5760.0,0
D.0019__FL01__ร้านค้า_2,ต.0019 ร้านอาหาร 5 (ตี๋ใหญ่ข้าวมันไก่),2026-05-22,,5760.0,0
D.0019__FL01__ร้านค้า_3,ต.0019 ร้านอาหาร 6 (ก๋วยเตี๋ยวแก้วขวัญ),2026-01-02,630.0,630.0,0
D.0019__FL01__ร้านค้า_3,ต.0019 ร้านอาหาร 6 (ก๋วยเตี๋ยวแก้วขวัญ),2026-01-09,680.0,680.0,50.0
D.0019__FL01__ร้านค้า_3,ต.0019 ร้านอาหาร 6 (ก๋วยเตี๋ยวแก้วขวัญ),2026-01-16,713.0,713.0,33.0
D.0019__FL01__ร้านค้า_3,ต.0019 ร้านอาหาร 6 (ก๋วยเตี๋ยวแก้วขวัญ),2026-01-23,746.0,746.0,33.0
D.0019__FL01__ร้านค้า_3,ต.0019 ร้านอาหาร 6 (ก๋วยเตี๋ยวแก้วขวัญ),2026-01-30,780.0,780.0,34.0
D.0019__FL01__ร้านค้า_3,ต.0019 ร้านอาหาร 6 (ก๋วยเตี๋ยวแก้วขวัญ),2026-02-06,817.0,817.0,37.0
D.0019__FL01__ร้านค้า_3,ต.0019 ร้านอาหาร 6 (ก๋วยเตี๋ยวแก้วขวัญ),2026-02-13,847.0,847.0,30.0
D.0019__FL01__ร้านค้า_3,ต.0019 ร้านอาหาร 6 (ก๋วยเตี๋ยวแก้วขวัญ),2026-02-20,880.0,880.0,33.0
D.0019__FL01__ร้านค้า_3,ต.0019 ร้านอาหาร 6 (ก๋วยเตี๋ยวแก้วขวัญ),2026-02-27,916.0,916.0,36.0
D.0019__FL01__ร้านค้า_3,ต.0019 ร้านอาหาร 6 (ก๋วยเตี๋ยวแก้วขวัญ),2026-03-06,946.0,946.0,30.0
D.0019__FL01__ร้านค้า_3,ต.0019 ร้านอาหาร 6 (ก๋วยเตี๋ยวแก้วขวัญ),2026-03-13,982.0,982.0,36.0
D.0019__FL01__ร้านค้า_3,ต.0019 ร้านอาหาร 6 (ก๋วยเตี๋ยวแก้วขวัญ),2026-03-20,1018.0,1018.0,36.0
D.0019__FL01__ร้านค้า_3,ต.0019 ร้านอาหาร 6 (ก๋วยเตี๋ยวแก้วขวัญ),2026-03-27,1052.0,1052.0,34.0
D.0019__FL01__ร้านค้า_3,ต.0019 ร้านอาหาร 6 (ก๋วยเตี๋ยวแก้วขวัญ),2026-04-03,1086.0,1086.0,34.0
D.0019__FL01__ร้านค้า_3,ต.0019 ร้านอาหาร 6 (ก๋วยเตี๋ยวแก้วขวัญ),2026-04-10,1114.0,1114.0,28.0
D.0019__FL01__ร้านค้า_3,ต.0019 ร้านอาหาร 6 (ก๋วยเตี๋ยวแก้วขวัญ),2026-04-17,1123.0,1123.0,9.0
D.0019__FL01__ร้านค้า_3,ต.0019 ร้านอาหาร 6 (ก๋วยเตี๋ยวแก้วขวัญ),2026-04-24,1147.0,1147.0,24.0
D.0019__FL01__ร้านค้า_3,ต.0019 ร้านอาหาร 6 (ก๋วยเตี๋ยวแก้วขวัญ),2026-05-01,1191.0,1191.0,44.0
D.0019__FL01__ร้านค้า_3,ต.0019 ร้านอาหาร 6 (ก๋วยเตี๋ยวแก้วขวัญ),2026-05-08,1211.0,1211.0,20.0
D.0019__FL01__ร้านค้า_3,ต.0019 ร้านอาหาร 6 (ก๋วยเตี๋ยวแก้วขวัญ),2026-05-15,1242.0,1242.0,31.0
D.0019__FL01__ร้านค้า_3,ต.0019 ร้านอาหาร 6 (ก๋วยเตี๋ยวแก้วขวัญ),2026-05-22,1278.0,1278.0,36.0
D.0019__FL01__ร้านค้า_4,ต.0019 ร้านอาหาร 7 (ต้อมผลไม้สด),2026-01-02,5687.0,5687.0,0
D.0019__FL01__ร้านค้า_4,ต.0019 ร้านอาหาร 7 (ต้อมผลไม้สด),2026-01-09,5701.0,5701.0,14.0
D.0019__FL01__ร้านค้า_4,ต.0019 ร้านอาหาร 7 (ต้อมผลไม้สด),2026-01-16,5711.0,5711.0,10.0
D.0019__FL01__ร้านค้า_4,ต.0019 ร้านอาหาร 7 (ต้อมผลไม้สด),2026-01-23,5721.0,5721.0,10.0
D.0019__FL01__ร้านค้า_4,ต.0019 ร้านอาหาร 7 (ต้อมผลไม้สด),2026-01-30,5731.0,5731.0,10.0
D.0019__FL01__ร้านค้า_4,ต.0019 ร้านอาหาร 7 (ต้อมผลไม้สด),2026-02-06,5742.0,5742.0,11.0
D.0019__FL01__ร้านค้า_4,ต.0019 ร้านอาหาร 7 (ต้อมผลไม้สด),2026-02-13,5754.0,5754.0,12.0
D.0019__FL01__ร้านค้า_4,ต.0019 ร้านอาหาร 7 (ต้อมผลไม้สด),2026-02-20,5765.0,5765.0,11.0
D.0019__FL01__ร้านค้า_4,ต.0019 ร้านอาหาร 7 (ต้อมผลไม้สด),2026-02-27,5777.0,5777.0,12.0
D.0019__FL01__ร้านค้า_4,ต.0019 ร้านอาหาร 7 (ต้อมผลไม้สด),2026-03-06,5788.0,5788.0,11.0
D.0019__FL01__ร้านค้า_4,ต.0019 ร้านอาหาร 7 (ต้อมผลไม้สด),2026-03-13,5799.0,5799.0,11.0
D.0019__FL01__ร้านค้า_4,ต.0019 ร้านอาหาร 7 (ต้อมผลไม้สด),2026-03-20,5813.0,5813.0,14.0
D.0019__FL01__ร้านค้า_4,ต.0019 ร้านอาหาร 7 (ต้อมผลไม้สด),2026-03-27,5825.0,5825.0,12.0
D.0019__FL01__ร้านค้า_4,ต.0019 ร้านอาหาร 7 (ต้อมผลไม้สด),2026-04-03,5837.0,5837.0,12.0
D.0019__FL01__ร้านค้า_4,ต.0019 ร้านอาหาร 7 (ต้อมผลไม้สด),2026-04-10,5849.0,5849.0,12.0
D.0019__FL01__ร้านค้า_4,ต.0019 ร้านอาหาร 7 (ต้อมผลไม้สด),2026-04-17,5855.0,5855.0,6.0
D.0019__FL01__ร้านค้า_4,ต.0019 ร้านอาหาร 7 (ต้อมผลไม้สด),2026-04-24,5867.0,5867.0,12.0
D.0019__FL01__ร้านค้า_4,ต.0019 ร้านอาหาร 7 (ต้อมผลไม้สด),2026-05-01,5884.0,5884.0,17.0
D.0019__FL01__ร้านค้า_4,ต.0019 ร้านอาหาร 7 (ต้อมผลไม้สด),2026-05-08,5892.0,5892.0,8.0
D.0019__FL01__ร้านค้า_4,ต.0019 ร้านอาหาร 7 (ต้อมผลไม้สด),2026-05-15,5905.0,5905.0,13.0
D.0019__FL01__ร้านค้า_4,ต.0019 ร้านอาหาร 7 (ต้อมผลไม้สด),2026-05-22,5918.0,5918.0,13.0
D.0019__FL01__ร้านค้า_5,ต.0019 ร้านอาหาร 8 (ปั้นไปเรื่อย),2026-01-02,1983.0,1983.0,0
D.0019__FL01__ร้านค้า_5,ต.0019 ร้านอาหาร 8 (ปั้นไปเรื่อย),2026-01-09,2177.0,2177.0,194.0
D.0019__FL01__ร้านค้า_5,ต.0019 ร้านอาหาร 8 (ปั้นไปเรื่อย),2026-01-16,2308.0,2308.0,131.0
D.0019__FL01__ร้านค้า_5,ต.0019 ร้านอาหาร 8 (ปั้นไปเรื่อย),2026-01-23,2442.0,2442.0,134.0
D.0019__FL01__ร้านค้า_5,ต.0019 ร้านอาหาร 8 (ปั้นไปเรื่อย),2026-01-30,2561.0,2561.0,119.0
D.0019__FL01__ร้านค้า_5,ต.0019 ร้านอาหาร 8 (ปั้นไปเรื่อย),2026-02-06,2697.0,2697.0,136.0
D.0019__FL01__ร้านค้า_5,ต.0019 ร้านอาหาร 8 (ปั้นไปเรื่อย),2026-02-13,2832.0,2832.0,135.0
D.0019__FL01__ร้านค้า_5,ต.0019 ร้านอาหาร 8 (ปั้นไปเรื่อย),2026-02-20,2964.0,2964.0,132.0
D.0019__FL01__ร้านค้า_5,ต.0019 ร้านอาหาร 8 (ปั้นไปเรื่อย),2026-02-27,3102.0,3102.0,138.0
D.0019__FL01__ร้านค้า_5,ต.0019 ร้านอาหาร 8 (ปั้นไปเรื่อย),2026-03-06,3229.0,3229.0,127.0
D.0019__FL01__ร้านค้า_5,ต.0019 ร้านอาหาร 8 (ปั้นไปเรื่อย),2026-03-13,3369.0,3369.0,140.0
D.0019__FL01__ร้านค้า_5,ต.0019 ร้านอาหาร 8 (ปั้นไปเรื่อย),2026-03-20,3513.0,3513.0,144.0
D.0019__FL01__ร้านค้า_5,ต.0019 ร้านอาหาร 8 (ปั้นไปเรื่อย),2026-03-27,3649.0,3649.0,136.0
D.0019__FL01__ร้านค้า_5,ต.0019 ร้านอาหาร 8 (ปั้นไปเรื่อย),2026-04-03,3793.0,3793.0,144.0
D.0019__FL01__ร้านค้า_5,ต.0019 ร้านอาหาร 8 (ปั้นไปเรื่อย),2026-04-10,3909.0,3909.0,116.0
D.0019__FL01__ร้านค้า_5,ต.0019 ร้านอาหาร 8 (ปั้นไปเรื่อย),2026-04-17,3989.0,3989.0,80.0
D.0019__FL01__ร้านค้า_5,ต.0019 ร้านอาหาร 8 (ปั้นไปเรื่อย),2026-04-24,4141.0,4141.0,152.0
D.0019__FL01__ร้านค้า_5,ต.0019 ร้านอาหาร 8 (ปั้นไปเรื่อย),2026-05-01,4325.0,4325.0,184.0
D.0019__FL01__ร้านค้า_5,ต.0019 ร้านอาหาร 8 (ปั้นไปเรื่อย),2026-05-08,4409.0,4409.0,84.0
D.0019__FL01__ร้านค้า_5,ต.0019 ร้านอาหาร 8 (ปั้นไปเรื่อย),2026-05-15,4537.0,4537.0,128.0
D.0019__FL01__ร้านค้า_5,ต.0019 ร้านอาหาร 8 (ปั้นไปเรื่อย),2026-05-22,4687.0,4687.0,150.0
D.0019__FL01__ร้านค้า_6,ต.0019 ร้านอาหาร 9 (อาอิซะห์อาหารอิสลาม),2026-01-02,1035.0,1035.0,0
D.0019__FL01__ร้านค้า_6,ต.0019 ร้านอาหาร 9 (อาอิซะห์อาหารอิสลาม),2026-01-09,1060.0,1060.0,25.0
D.0019__FL01__ร้านค้า_6,ต.0019 ร้านอาหาร 9 (อาอิซะห์อาหารอิสลาม),2026-01-16,1092.0,1092.0,32.0
D.0019__FL01__ร้านค้า_6,ต.0019 ร้านอาหาร 9 (อาอิซะห์อาหารอิสลาม),2026-01-23,1118.0,1118.0,26.0
D.0019__FL01__ร้านค้า_6,ต.0019 ร้านอาหาร 9 (อาอิซะห์อาหารอิสลาม),2026-01-30,1146.0,1146.0,28.0
D.0019__FL01__ร้านค้า_6,ต.0019 ร้านอาหาร 9 (อาอิซะห์อาหารอิสลาม),2026-02-06,1168.0,1168.0,22.0
D.0019__FL01__ร้านค้า_6,ต.0019 ร้านอาหาร 9 (อาอิซะห์อาหารอิสลาม),2026-02-13,1197.0,1197.0,29.0
D.0019__FL01__ร้านค้า_6,ต.0019 ร้านอาหาร 9 (อาอิซะห์อาหารอิสลาม),2026-02-20,1227.0,1227.0,30.0
D.0019__FL01__ร้านค้า_6,ต.0019 ร้านอาหาร 9 (อาอิซะห์อาหารอิสลาม),2026-02-27,1250.0,1250.0,23.0
D.0019__FL01__ร้านค้า_6,ต.0019 ร้านอาหาร 9 (อาอิซะห์อาหารอิสลาม),2026-03-06,1268.0,1268.0,18.0
D.0019__FL01__ร้านค้า_6,ต.0019 ร้านอาหาร 9 (อาอิซะห์อาหารอิสลาม),2026-03-13,1289.0,1289.0,21.0
D.0019__FL01__ร้านค้า_6,ต.0019 ร้านอาหาร 9 (อาอิซะห์อาหารอิสลาม),2026-03-20,1328.0,1328.0,39.0
D.0019__FL01__ร้านค้า_6,ต.0019 ร้านอาหาร 9 (อาอิซะห์อาหารอิสลาม),2026-03-27,1362.0,1362.0,34.0
D.0019__FL01__ร้านค้า_6,ต.0019 ร้านอาหาร 9 (อาอิซะห์อาหารอิสลาม),2026-04-03,1401.0,1401.0,39.0
D.0019__FL01__ร้านค้า_6,ต.0019 ร้านอาหาร 9 (อาอิซะห์อาหารอิสลาม),2026-04-10,1428.0,1428.0,27.0
D.0019__FL01__ร้านค้า_6,ต.0019 ร้านอาหาร 9 (อาอิซะห์อาหารอิสลาม),2026-04-17,1436.0,1436.0,8.0
D.0019__FL01__ร้านค้า_6,ต.0019 ร้านอาหาร 9 (อาอิซะห์อาหารอิสลาม),2026-04-24,1470.0,1470.0,34.0
D.0019__FL01__ร้านค้า_6,ต.0019 ร้านอาหาร 9 (อาอิซะห์อาหารอิสลาม),2026-05-01,1510.0,1510.0,40.0
